,time,temperature_heat,heat_demand,COP_hp,electricity_price,electricity_price_raw,outside_temperature
3396,2013-05-22 12:00:00,62.842533,1.4613724251588185,3.7799265,129.75084326484017,134.96674538206008,10.878326
3397,2013-05-22 13:00:00,63.24124,1.468696008125941,3.715283,126.31084326484019,123.37409609081698,10.300201
3398,2013-05-22 14:00:00,63.735245,1.481115609407425,3.6382537,122.79084326484019,111.51185030442868,9.583893
3399,2013-05-22 15:00:00,64.640755,1.5170705616474152,3.5054553,121.11084326484018,105.85032390637971,8.270905
3400,2013-05-22 16:00:00,65.05681,1.5678981244564056,3.447718,120.82084326484019,104.87303661147841,7.667633
3401,2013-05-22 17:00:00,65.089806,1.6353706022103627,3.4433086,121.49084326484018,107.13090725831937,7.6197815
3402,2013-05-22 18:00:00,64.957466,1.7159477372964222,3.4612741,122.51084326484019,110.56826257142052,7.811676
3403,2013-05-22 19:00:00,64.77849,1.8054926296075184,3.4860635,123.64084326484019,114.3763130653463,8.0711975
3404,2013-05-22 20:00:00,64.79229,1.8974020977814992,3.484183,123.62084326484019,114.30891394156002,8.051178
3405,2013-05-22 21:00:00,64.91217,1.9891259372234344,3.4676344,122.42084326484019,110.26496651438218,7.87735
3406,2013-05-22 22:00:00,65.068924,2.0577519635359445,3.4460404,118.42084326484019,96.78514175712274,7.650055
3407,2013-05-22 23:00:00,65.48767,2.1333391666412354,3.3900344,117.03084326484019,92.10090265397508,7.042877
3408,2013-05-23 00:00:00,66.04179,2.217319538195928,3.31862,114.76084326484019,84.45110210423036,6.2394104
3409,2013-05-23 01:00:00,66.56391,2.304539610942205,3.2543004,110.8808432648402,71.3756720896887,5.4823303
3410,2013-05-23 02:00:00,67.057915,2.391759693622589,3.1956418,111.23084326484019,72.55515675594891,4.7660217
3411,2013-05-23 03:00:00,67.414696,2.46457568804423,3.1546555,117.70084326484019,94.35877330081605,4.2486877
3412,2013-05-23 04:00:00,67.53812,2.529710074265798,3.1407592,120.4608432648402,103.65985238332506,4.0697327
3413,2013-05-23 05:00:00,66.58176,2.5688737829526267,3.252106,127.29084326484019,126.67665315634555,5.4564514
3414,2013-05-23 06:00:00,65.5567,2.584603806336721,3.3809264,148.2908432648402,197.4457331319576,6.9427795
3415,2013-05-23 07:00:00,64.6549,2.5813596844673157,3.503497,148.61084326484018,198.52411911253833,8.250397
3416,2013-05-23 08:00:00,64.07957,2.562650740146637,3.5865076,142.6908432648402,178.57397847179436,9.084625
3417,2013-05-23 09:00:00,63.41214,2.523274858792623,3.688295,141.4808432648402,174.49633148272338,10.052399
3418,2013-05-23 10:00:00,62.93177,2.4671745002269745,3.7651944,141.0108432648402,172.9124520737454,10.748932
3419,2013-05-23 11:00:00,62.258953,2.3824206590652466,3.8787642,138.12084326484018,163.17327868662548,11.724518
3420,2013-05-23 12:00:00,61.77707,2.2704718708992004,3.9645455,135.4708432648402,154.2428947849411,12.423248
3421,2013-05-23 13:00:00,61.461876,2.1365434924761453,4.0230217,135.71084326484018,155.05168427037665,12.88028
3422,2013-05-23 14:00:00,61.16049,1.9817360242207844,4.0803456,137.49084326484018,161.0502062873571,13.317291
3423,2013-05-23 15:00:00,60.9773,1.8127543131510417,4.1161494,138.64084326484019,164.9256559050692,13.582916
3424,2013-05-23 16:00:00,61.06923,1.6429460942745209,4.098051,142.6708432648402,178.50657934800807,13.4496155
3425,2013-05-23 17:00:00,61.122437,1.4996389349301655,4.0878353,154.05084326484018,216.85668078241113,13.372467
3426,2013-05-23 18:00:00,61.71915,1.3989031414190929,3.9751918,157.05084326484018,226.9665493503557,12.507233
3427,2013-05-23 19:00:00,62.70767,1.3477882941563923,3.802262,150.1008432648402,203.54535383461746,11.073883
3428,2013-05-23 20:00:00,63.730194,1.3386172254880269,3.6390014,143.05084326484018,179.78716269994774,9.591217
