hydr_cond,permeability,layer_thickness,depth_ATES,porosity,temperature_ground,ATES_max_power,phi_standing,phi_charge_ATES,phi_pipes,phi_charge,P_pump,Q_ATES_standing_mean,num_wells
8.649353930735212e-06,9.845324999999999e-13,30.0,258.53979799999996,0.297,15.75619394,3.0179553747489494,0.9999927273206153,0.9564783809402305,0.9999908383480219,0.9564696180181798,0.024751473615404775,0.022909106672505505,1.0
8.649353930735212e-06,9.845324999999999e-13,30.0,258.53979799999996,0.27918,15.75619394,3.0179553747489494,0.999993232043695,0.9600459694316789,0.9999908383480219,0.960037173824624,0.024751473615404775,0.021319206648458492,1.0
8.649353930735212e-06,9.845324999999999e-13,30.0,258.53979799999996,0.28808999999999996,15.75619394,3.0179553747489494,0.9999929827252052,0.958284784281727,0.9999908383480219,0.9582760048100376,0.024751473615404775,0.022104570717273522,1.0
8.649353930735212e-06,9.845324999999999e-13,30.0,258.53979799999996,0.30591,15.75619394,3.0179553747489494,0.9999924655793145,0.954625397906017,0.9999908383480219,0.954616651960352,0.024751473615404775,0.02373360397823454,1.0
8.649353930735212e-06,9.845324999999999e-13,30.0,258.53979799999996,0.31482,15.75619394,3.0179553747489494,0.9999921972391573,0.9527244155772373,0.9999908383480219,0.9527156870477108,0.024751473615404775,0.024578888437518227,1.0
8.649353930735212e-06,9.845324999999999e-13,15.0,258.53979799999996,0.297,15.75619394,1.5089776873744747,0.9999963636470847,0.9638786601222081,0.999981678353031,0.9638610002776764,0.011980587975092492,0.011454553336252752,1.0
8.649353930735212e-06,9.845324999999999e-13,15.0,258.53979799999996,0.27918,15.75619394,1.5089776873744747,0.999996616010396,0.9668606448641517,0.999981678353031,0.9668429303847482,0.011980587975092492,0.010659603324229246,1.0
8.649353930735212e-06,9.845324999999999e-13,15.0,258.53979799999996,0.28808999999999996,15.75619394,1.5089776873744747,0.9999964913502921,0.9653890229904918,0.999981678353031,0.9653713354736247,0.011980587975092492,0.011052285358636761,1.0
8.649353930735212e-06,9.845324999999999e-13,15.0,258.53979799999996,0.30591,15.75619394,1.5089776873744747,0.9999962327754653,0.9623283429996106,0.999981678353031,0.9623107115594418,0.011980587975092492,0.01186680198911727,1.0
8.649353930735212e-06,9.845324999999999e-13,15.0,258.53979799999996,0.31482,15.75619394,1.5089776873744747,0.9999960986043579,0.9607368046543693,0.999981678353031,0.9607192023738043,0.011980587975092492,0.012289444218759113,1.0
8.649353930735212e-06,9.845324999999999e-13,22.5,258.53979799999996,0.297,15.75619394,2.2634665310617126,0.9999945454805442,0.9597109088841491,0.9999877723875379,0.9596991739110796,0.018607166668821798,0.01718183000437913,1.0
8.649353930735212e-06,9.845324999999999e-13,22.5,258.53979799999996,0.27918,15.75619394,2.2634665310617126,0.9999949240241827,0.9630237618089069,0.9999877723875379,0.9630119863275557,0.018607166668821798,0.01598940498634387,1.0
8.649353930735212e-06,9.845324999999999e-13,22.5,258.53979799999996,0.28808999999999996,15.75619394,2.2634665310617126,0.999994737034671,0.9613885594672624,0.9999877723875379,0.9613768039805317,0.018607166668821798,0.016578428037955145,1.0
8.649353930735212e-06,9.845324999999999e-13,22.5,258.53979799999996,0.30591,15.75619394,2.2634665310617126,0.9999943491738419,0.9579895095184097,0.9999877723875379,0.9579777955939445,0.018607166668821798,0.01780020298367591,1.0
8.649353930735212e-06,9.845324999999999e-13,22.5,258.53979799999996,0.31482,15.75619394,2.2634665310617126,0.9999941479179525,0.9562230044220287,0.9999877723875379,0.9562113120977033,0.018607166668821798,0.01843416632813867,1.0
8.649353930735212e-06,9.845324999999999e-13,45.0,258.53979799999996,0.297,15.75619394,4.526933062123425,0.9999890910205916,0.9514997352398892,0.9999938692292579,0.9514939018131513,0.03537816854401766,0.03436366000875826,1.0
8.649353930735212e-06,9.845324999999999e-13,45.0,258.53979799999996,0.27918,15.75619394,4.526933062123425,0.9999898480998962,0.9554564312017383,0.9999938692292579,0.9554505735174046,0.03537816854401766,0.03197880997268774,1.0
8.649353930735212e-06,9.845324999999999e-13,45.0,258.53979799999996,0.28808999999999996,15.75619394,4.526933062123425,0.9999894741247394,0.9535027361435164,0.9999938692292579,0.9534968904368392,0.03537816854401766,0.03315685607591029,1.0
8.649353930735212e-06,9.845324999999999e-13,45.0,258.53979799999996,0.30591,15.75619394,4.526933062123425,0.9999886984115472,0.949445984247094,0.9999938692292579,0.9494401634114327,0.03537816854401766,0.03560040596735182,1.0
8.649353930735212e-06,9.845324999999999e-13,45.0,258.53979799999996,0.31482,15.75619394,4.526933062123425,0.9999882959043981,0.9473399788493461,0.9999938692292579,0.947334170925121,0.03537816854401766,0.03686833265627734,1.0
8.649353930735212e-06,9.845324999999999e-13,60.0,258.53979799999996,0.297,15.75619394,6.035910749497899,0.9999854547470135,0.9476443379218856,0.9999954051821073,0.9476399836687258,0.0471307345703184,0.04581821334501101,1.0
8.649353930735212e-06,9.845324999999999e-13,60.0,258.53979799999996,0.27918,15.75619394,6.035910749497899,0.9999864641789997,0.9518996607214233,0.9999954051821073,0.9518952869158301,0.0471307345703184,0.042638413296916984,1.0
8.649353930735212e-06,9.845324999999999e-13,60.0,258.53979799999996,0.28808999999999996,15.75619394,6.035910749497899,0.9999859655488941,0.9497981612307581,0.9999954051821073,0.9497937970811724,0.0471307345703184,0.044209141434547045,1.0
8.649353930735212e-06,9.845324999999999e-13,60.0,258.53979799999996,0.30591,15.75619394,6.035910749497899,0.9999849312721633,0.9454366914690462,0.9999954051821073,0.9454323473596198,0.0471307345703184,0.04746720795646908,1.0
8.649353930735212e-06,9.845324999999999e-13,60.0,258.53979799999996,0.31482,15.75619394,6.035910749497899,0.9999843946000799,0.9431736614439943,0.9999954051821073,0.9431693277327787,0.0471307345703184,0.04915777687503645,1.0
1.335338852464384e-05,1.51998e-12,30.0,258.53979799999996,0.297,15.75619394,4.659299525928205,0.9999927273206153,0.9564783809402305,0.9999940433978135,0.9564726835790153,0.03661476368321411,0.022909106672505505,1.0
1.335338852464384e-05,1.51998e-12,30.0,258.53979799999996,0.27918,15.75619394,4.659299525928205,0.999993232043695,0.960045969431679,0.9999940433978135,0.9600402508197583,0.03661476368321411,0.021319206648458492,1.0
1.335338852464384e-05,1.51998e-12,30.0,258.53979799999996,0.28808999999999996,15.75619394,4.659299525928205,0.9999929827252052,0.9582847842817269,0.9999940433978135,0.9582790761604856,0.03661476368321411,0.022104570717273522,1.0
1.335338852464384e-05,1.51998e-12,30.0,258.53979799999996,0.30591,15.75619394,4.659299525928205,0.9999924655793145,0.954625397906017,0.9999940433978135,0.9546197115822845,0.03661476368321411,0.02373360397823454,1.0
1.335338852464384e-05,1.51998e-12,30.0,258.53979799999996,0.31482,15.75619394,4.659299525928205,0.9999921972391573,0.9527244155772373,0.9999940433978135,0.9527187405769003,0.03661476368321411,0.024578888437518227,1.0
1.335338852464384e-05,1.51998e-12,15.0,258.53979799999996,0.297,15.75619394,2.3296497629641024,0.9999963636470847,0.9638786601222081,0.999988119758718,0.9638672090111593,0.01930937436249953,0.011454553336252752,1.0
1.335338852464384e-05,1.51998e-12,15.0,258.53979799999996,0.27918,15.75619394,2.3296497629641024,0.999996616010396,0.9668606448641516,0.999988119758718,0.9668491583264046,0.01930937436249953,0.010659603324229246,1.0
1.335338852464384e-05,1.51998e-12,15.0,258.53979799999996,0.28808999999999996,15.75619394,2.3296497629641024,0.9999964913502921,0.9653890229904918,0.999988119758718,0.9653775539359677,0.01930937436249953,0.011052285358636761,1.0
1.335338852464384e-05,1.51998e-12,15.0,258.53979799999996,0.30591,15.75619394,2.3296497629641024,0.9999962327754653,0.9623283429996106,0.999988119758718,0.9623169103067033,0.01930937436249953,0.01186680198911727,1.0
1.335338852464384e-05,1.51998e-12,15.0,258.53979799999996,0.31482,15.75619394,2.3296497629641024,0.9999960986043579,0.9607368046543693,0.999988119758718,0.9607253908693215,0.01930937436249953,0.012289444218759113,1.0
1.335338852464384e-05,1.51998e-12,22.5,258.53979799999996,0.297,15.75619394,3.4944746444461536,0.9999945454805442,0.9597109088841491,0.9999920644730123,0.9597032930723313,0.027836052595106707,0.01718183000437913,1.0
1.335338852464384e-05,1.51998e-12,22.5,258.53979799999996,0.27918,15.75619394,3.4944746444461536,0.9999949240241827,0.963023761808907,0.9999920644730123,0.9630161197078554,0.027836052595106707,0.01598940498634387,1.0
1.335338852464384e-05,1.51998e-12,22.5,258.53979799999996,0.28808999999999996,15.75619394,3.4944746444461536,0.999994737034671,0.9613885594672625,0.9999920644730123,0.9613809303424031,0.027836052595106707,0.016578428037955145,1.0
1.335338852464384e-05,1.51998e-12,22.5,258.53979799999996,0.30591,15.75619394,3.4944746444461536,0.9999943491738419,0.9579895095184097,0.9999920644730123,0.9579819073668029,0.027836052595106707,0.01780020298367591,1.0
1.335338852464384e-05,1.51998e-12,22.5,258.53979799999996,0.31482,15.75619394,3.4944746444461536,0.9999941479179525,0.9562230044220287,0.9999920644730123,0.9562154162885708,0.027836052595106707,0.01843416632813867,1.0
1.335338852464384e-05,1.51998e-12,45.0,258.53979799999996,0.297,15.75619394,6.988949288892307,0.9999890910205916,0.9514997352398891,0.9999960317455937,0.9514959594468722,0.056290379442246775,0.03436366000875826,1.0
1.335338852464384e-05,1.51998e-12,45.0,258.53979799999996,0.27918,15.75619394,6.988949288892307,0.9999898480998962,0.9554564312017384,0.9999960317455937,0.9554526397075452,0.056290379442246775,0.03197880997268774,1.0
1.335338852464384e-05,1.51998e-12,45.0,258.53979799999996,0.28808999999999996,15.75619394,6.988949288892307,0.9999894741247394,0.9535027361435164,0.9999960317455937,0.9534989524020824,0.056290379442246775,0.03315685607591029,1.0
1.335338852464384e-05,1.51998e-12,45.0,258.53979799999996,0.30591,15.75619394,6.988949288892307,0.9999886984115472,0.9494459842470941,0.9999960317455937,0.9494422166038836,0.056290379442246775,0.03560040596735182,1.0
1.335338852464384e-05,1.51998e-12,45.0,258.53979799999996,0.31482,15.75619394,6.988949288892307,0.9999882959043981,0.9473399788493462,0.9999960317455937,0.9473362195633008,0.056290379442246775,0.03686833265627734,1.0
1.335338852464384e-05,1.51998e-12,60.0,258.53979799999996,0.297,15.75619394,7.0,0.9999854547470135,0.9476443379218856,0.9999960380101439,0.9476405833646316,0.04411335576315383,0.04581821334501101,1.0
1.335338852464384e-05,1.51998e-12,60.0,258.53979799999996,0.27918,15.75619394,7.0,0.9999864641789997,0.9518996607214234,0.9999960380101439,0.9518958893046237,0.04411335576315383,0.042638413296916984,1.0
1.335338852464384e-05,1.51998e-12,60.0,258.53979799999996,0.28808999999999996,15.75619394,7.0,0.9999859655488941,0.9497981612307581,0.9999960380101439,0.9497943981400779,0.04411335576315383,0.044209141434547045,1.0
1.335338852464384e-05,1.51998e-12,60.0,258.53979799999996,0.30591,15.75619394,7.0,0.9999849312721633,0.9454366914690462,0.9999960380101439,0.945432945658465,0.04411335576315383,0.04746720795646908,1.0
1.335338852464384e-05,1.51998e-12,60.0,258.53979799999996,0.31482,15.75619394,7.0,0.9999843946000799,0.9431736614439943,0.9999960380101439,0.9431699245995151,0.04411335576315383,0.04915777687503645,1.0
1.7753937015719648e-05,2.0208825e-12,30.0,258.53979799999996,0.297,15.75619394,6.1947505060636345,0.9999927273206153,0.9564783809402305,0.9999955229974015,0.9564740987840336,0.048610420644589286,0.022909106672505505,1.0
1.7753937015719648e-05,2.0208825e-12,30.0,258.53979799999996,0.27918,15.75619394,6.1947505060636345,0.999993232043695,0.9600459694316789,0.9999955229974015,0.960041671303379,0.048610420644589286,0.021319206648458492,1.0
1.7753937015719648e-05,2.0208825e-12,30.0,258.53979799999996,0.28808999999999996,15.75619394,6.1947505060636345,0.9999929827252052,0.958284784281727,0.9999955229974015,0.9582804940382577,0.048610420644589286,0.022104570717273522,1.0
1.7753937015719648e-05,2.0208825e-12,30.0,258.53979799999996,0.30591,15.75619394,6.1947505060636345,0.9999924655793145,0.954625397906017,0.9999955229974015,0.9546211240456299,0.048610420644589286,0.02373360397823454,1.0
1.7753937015719648e-05,2.0208825e-12,30.0,258.53979799999996,0.31482,15.75619394,6.1947505060636345,0.9999921972391573,0.9527244155772373,0.9999955229974015,0.9527201502275531,0.048610420644589286,0.024578888437518227,1.0
1.7753937015719648e-05,2.0208825e-12,15.0,258.53979799999996,0.297,15.75619394,3.0973752530318173,0.9999963636470847,0.9638786601222081,0.9999910732600447,0.9638700558280607,0.025588316437674646,0.011454553336252752,1.0
1.7753937015719648e-05,2.0208825e-12,15.0,258.53979799999996,0.27918,15.75619394,3.0973752530318173,0.999996616010396,0.9668606448641517,0.9999910732600447,0.9668520139506019,0.025588316437674646,0.010659603324229246,1.0
1.7753937015719648e-05,2.0208825e-12,15.0,258.53979799999996,0.28808999999999996,15.75619394,3.0973752530318173,0.9999964913502921,0.9653890229904918,0.9999910732600447,0.9653804052137278,0.025588316437674646,0.011052285358636761,1.0
1.7753937015719648e-05,2.0208825e-12,15.0,258.53979799999996,0.30591,15.75619394,3.0973752530318173,0.9999962327754653,0.9623283429996106,0.9999910732600447,0.962319752544741,0.025588316437674646,0.01186680198911727,1.0
1.7753937015719648e-05,2.0208825e-12,15.0,258.53979799999996,0.31482,15.75619394,3.0973752530318173,0.9999960986043579,0.9607368046543693,0.9999910732600447,0.9607282284067487,0.025588316437674646,0.012289444218759113,1.0
1.7753937015719648e-05,2.0208825e-12,22.5,258.53979799999996,0.297,15.75619394,4.646062879547727,0.9999945454805442,0.9597109088841491,0.9999940264275412,0.9597051759814954,0.036490344676835255,0.01718183000437913,1.0
1.7753937015719648e-05,2.0208825e-12,22.5,258.53979799999996,0.27918,15.75619394,4.646062879547727,0.9999949240241827,0.9630237618089069,0.9999940264275412,0.9630180091166862,0.036490344676835255,0.01598940498634387,1.0
1.7753937015719648e-05,2.0208825e-12,22.5,258.53979799999996,0.28808999999999996,15.75619394,4.646062879547727,0.999994737034671,0.9613885594672625,0.9999940264275412,0.9613828165430415,0.036490344676835255,0.016578428037955145,1.0
1.7753937015719648e-05,2.0208825e-12,22.5,258.53979799999996,0.30591,15.75619394,4.646062879547727,0.9999943491738419,0.9579895095184096,0.9999940264275412,0.9579837868986597,0.036490344676835255,0.01780020298367591,1.0
1.7753937015719648e-05,2.0208825e-12,22.5,258.53979799999996,0.31482,15.75619394,4.646062879547727,0.9999941479179525,0.9562230044220287,0.9999940264275412,0.956217292354625,0.036490344676835255,0.01843416632813867,1.0
1.7753937015719648e-05,2.0208825e-12,45.0,258.53979799999996,0.297,15.75619394,7.0,0.9999890910205916,0.9514997352398891,0.9999960380101439,0.95149596540759,0.0442190432225253,0.03436366000875826,1.0
1.7753937015719648e-05,2.0208825e-12,45.0,258.53979799999996,0.27918,15.75619394,7.0,0.9999898480998962,0.9554564312017384,0.9999960380101439,0.95545264569305,0.0442190432225253,0.03197880997268774,1.0
1.7753937015719648e-05,2.0208825e-12,45.0,258.53979799999996,0.28808999999999996,15.75619394,7.0,0.9999894741247394,0.9535027361435164,0.9999960380101439,0.953498958375348,0.0442190432225253,0.03315685607591029,1.0
1.7753937015719648e-05,2.0208825e-12,45.0,258.53979799999996,0.30591,15.75619394,7.0,0.9999886984115472,0.9494459842470941,0.9999960380101439,0.9494422225517356,0.0442190432225253,0.03560040596735182,1.0
1.7753937015719648e-05,2.0208825e-12,45.0,258.53979799999996,0.31482,15.75619394,7.0,0.9999882959043981,0.9473399788493462,0.9999960380101439,0.9473362254979597,0.0442190432225253,0.03686833265627734,1.0
1.7753937015719648e-05,2.0208825e-12,60.0,258.53979799999996,0.297,15.75619394,7.0,0.9999854547470135,0.9476443379218856,0.9999960380101439,0.9476405833646316,0.03491854679783615,0.04581821334501101,1.0
1.7753937015719648e-05,2.0208825e-12,60.0,258.53979799999996,0.27918,15.75619394,7.0,0.9999864641789997,0.9518996607214234,0.9999960380101439,0.9518958893046237,0.03491854679783615,0.042638413296916984,1.0
1.7753937015719648e-05,2.0208825e-12,60.0,258.53979799999996,0.28808999999999996,15.75619394,7.0,0.9999859655488941,0.9497981612307581,0.9999960380101439,0.9497943981400779,0.03491854679783615,0.044209141434547045,1.0
1.7753937015719648e-05,2.0208825e-12,60.0,258.53979799999996,0.30591,15.75619394,7.0,0.9999849312721633,0.9454366914690462,0.9999960380101439,0.945432945658465,0.03491854679783615,0.04746720795646908,1.0
1.7753937015719648e-05,2.0208825e-12,60.0,258.53979799999996,0.31482,15.75619394,7.0,0.9999843946000799,0.9431736614439943,0.9999960380101439,0.9431699245995151,0.03491854679783615,0.04915777687503645,1.0
2.5948061792205643e-05,2.9535975e-12,30.0,258.53979799999996,0.297,15.75619394,7.0,0.9999927273206153,0.9564783809402306,0.9999960380101439,0.9564745913825878,0.04519804284617678,0.022909106672505505,1.0
2.5948061792205643e-05,2.9535975e-12,30.0,258.53979799999996,0.27918,15.75619394,7.0,0.999993232043695,0.960045969431679,0.9999960380101439,0.9600421657392867,0.04519804284617678,0.021319206648458492,1.0
2.5948061792205643e-05,2.9535975e-12,30.0,258.53979799999996,0.28808999999999996,15.75619394,7.0,0.9999929827252052,0.958284784281727,0.9999960380101439,0.9582809875671324,0.04519804284617678,0.022104570717273522,1.0
2.5948061792205643e-05,2.9535975e-12,30.0,258.53979799999996,0.30591,15.75619394,7.0,0.9999924655793145,0.954625397906017,0.9999960380101439,0.9546216156898741,0.04519804284617678,0.02373360397823454,1.0
2.5948061792205643e-05,2.9535975e-12,30.0,258.53979799999996,0.31482,15.75619394,7.0,0.9999921972391573,0.9527244155772373,0.9999960380101439,0.9527206408927671,0.04519804284617678,0.024578888437518227,1.0
2.5948061792205643e-05,2.9535975e-12,15.0,258.53979799999996,0.297,15.75619394,4.526933062123425,0.9999963636470847,0.9638786601222081,0.9999938692292579,0.9638727508031197,0.03537816854401766,0.011454553336252752,1.0
2.5948061792205643e-05,2.9535975e-12,15.0,258.53979799999996,0.27918,15.75619394,4.526933062123425,0.999996616010396,0.9668606448641516,0.9999938692292579,0.9668547172631984,0.03537816854401766,0.010659603324229246,1.0
2.5948061792205643e-05,2.9535975e-12,15.0,258.53979799999996,0.28808999999999996,15.75619394,4.526933062123425,0.9999964913502921,0.9653890229904917,0.9999938692292579,0.9653831044117148,0.03537816854401766,0.011052285358636761,1.0
2.5948061792205643e-05,2.9535975e-12,15.0,258.53979799999996,0.30591,15.75619394,4.526933062123425,0.9999962327754653,0.9623283429996105,0.9999938692292579,0.9623224431851609,0.03537816854401766,0.01186680198911727,1.0
2.5948061792205643e-05,2.9535975e-12,15.0,258.53979799999996,0.31482,15.75619394,4.526933062123425,0.9999960986043579,0.9607368046543693,0.9999938692292579,0.9607309145972764,0.03537816854401766,0.012289444218759113,1.0
2.5948061792205643e-05,2.9535975e-12,22.5,258.53979799999996,0.297,15.75619394,6.790399593185139,0.9999945454805442,0.9597109088841491,0.999995915715257,0.9597069891515263,0.05432479634840452,0.01718183000437913,1.0
2.5948061792205643e-05,2.9535975e-12,22.5,258.53979799999996,0.27918,15.75619394,6.790399593185139,0.9999949240241827,0.963023761808907,0.999995915715257,0.9630198285456496,0.05432479634840452,0.01598940498634387,1.0
2.5948061792205643e-05,2.9535975e-12,22.5,258.53979799999996,0.28808999999999996,15.75619394,6.790399593185139,0.999994737034671,0.9613885594672625,0.999995915715257,0.9613846328826371,0.05432479634840452,0.016578428037955145,1.0
2.5948061792205643e-05,2.9535975e-12,22.5,258.53979799999996,0.30591,15.75619394,6.790399593185139,0.9999943491738419,0.9579895095184097,0.999995915715257,0.957985596816472,0.05432479634840452,0.01780020298367591,1.0
2.5948061792205643e-05,2.9535975e-12,22.5,258.53979799999996,0.31482,15.75619394,6.790399593185139,0.9999941479179525,0.9562230044220287,0.999995915715257,0.9562190989350008,0.05432479634840452,0.01843416632813867,1.0
2.5948061792205643e-05,2.9535975e-12,45.0,258.53979799999996,0.297,15.75619394,7.0,0.9999890910205916,0.9514997352398891,0.9999960380101439,0.95149596540759,0.03247104773870743,0.03436366000875826,1.0
2.5948061792205643e-05,2.9535975e-12,45.0,258.53979799999996,0.27918,15.75619394,7.0,0.9999898480998962,0.9554564312017384,0.9999960380101439,0.95545264569305,0.03247104773870743,0.03197880997268774,1.0
2.5948061792205643e-05,2.9535975e-12,45.0,258.53979799999996,0.28808999999999996,15.75619394,7.0,0.9999894741247394,0.9535027361435164,0.9999960380101439,0.953498958375348,0.03247104773870743,0.03315685607591029,1.0
2.5948061792205643e-05,2.9535975e-12,45.0,258.53979799999996,0.30591,15.75619394,7.0,0.9999886984115472,0.9494459842470941,0.9999960380101439,0.9494422225517356,0.03247104773870743,0.03560040596735182,1.0
2.5948061792205643e-05,2.9535975e-12,45.0,258.53979799999996,0.31482,15.75619394,7.0,0.9999882959043981,0.9473399788493462,0.9999960380101439,0.9473362254979597,0.03247104773870743,0.03686833265627734,1.0
2.5948061792205643e-05,2.9535975e-12,60.0,258.53979799999996,0.297,15.75619394,7.0,0.9999854547470135,0.9476443379218856,0.9999960380101439,0.9476405833646316,0.026107550184972756,0.04581821334501101,1.0
2.5948061792205643e-05,2.9535975e-12,60.0,258.53979799999996,0.27918,15.75619394,7.0,0.9999864641789997,0.9518996607214234,0.9999960380101439,0.9518958893046237,0.026107550184972756,0.042638413296916984,1.0
2.5948061792205643e-05,2.9535975e-12,60.0,258.53979799999996,0.28808999999999996,15.75619394,7.0,0.9999859655488941,0.9497981612307581,0.9999960380101439,0.9497943981400779,0.026107550184972756,0.044209141434547045,1.0
2.5948061792205643e-05,2.9535975e-12,60.0,258.53979799999996,0.30591,15.75619394,7.0,0.9999849312721633,0.9454366914690462,0.9999960380101439,0.945432945658465,0.026107550184972756,0.04746720795646908,1.0
2.5948061792205643e-05,2.9535975e-12,60.0,258.53979799999996,0.31482,15.75619394,7.0,0.9999843946000799,0.9431736614439943,0.9999960380101439,0.9431699245995151,0.026107550184972756,0.04915777687503645,1.0
1.834446286076247e-05,1.72725e-12,30.0,517.0795959999999,0.297,23.51238788,6.400798340647236,0.9999988295955208,0.9927305732453503,0.9999938901040623,0.9927245077648535,0.05126152059106842,0.003686778424729531,1.0
1.834446286076247e-05,1.72725e-12,30.0,517.0795959999999,0.27918,23.51238788,6.400798340647236,0.999998910821913,0.9933471382800596,0.9999938901040623,0.9933410690324147,0.05126152059106842,0.003430914711232211,1.0
