date_id,date_id,Strompreis,Anteil erneuerbar,Anteil konventionell
2013-01-01T00:00:00,2013-01-01T00:00:00,14.03,44.078,55.922
2013-01-01T01:00:00,2013-01-01T01:00:00,11.06,43.543,56.457
2013-01-01T02:00:00,2013-01-01T02:00:00,8.5,42.519,57.481
2013-01-01T03:00:00,2013-01-01T03:00:00,0.1,41.193,58.807
2013-01-01T04:00:00,2013-01-01T04:00:00,2.01,39.877,60.123
2013-01-01T05:00:00,2013-01-01T05:00:00,4.82,39.081,60.919
2013-01-01T06:00:00,2013-01-01T06:00:00,-0.07,38.863,61.137
2013-01-01T07:00:00,2013-01-01T07:00:00,3.95,37.543,62.457
2013-01-01T08:00:00,2013-01-01T08:00:00,11.94,36.574,63.426
2013-01-01T09:00:00,2013-01-01T09:00:00,12.15,36.817,63.183
2013-01-01T10:00:00,2013-01-01T10:00:00,12.24,36.698,63.302
2013-01-01T11:00:00,2013-01-01T11:00:00,14.25,35.323,64.677
2013-01-01T12:00:00,2013-01-01T12:00:00,21.21,32.995,67.005
2013-01-01T13:00:00,2013-01-01T13:00:00,17.41,31.849,68.151
2013-01-01T14:00:00,2013-01-01T14:00:00,14.06,29.92,70.08
2013-01-01T15:00:00,2013-01-01T15:00:00,14.67,26.941,73.059
2013-01-01T16:00:00,2013-01-01T16:00:00,27.88,25.353,74.647
2013-01-01T17:00:00,2013-01-01T17:00:00,36.24,24.211,75.789
2013-01-01T18:00:00,2013-01-01T18:00:00,37.12,23.946,76.054
2013-01-01T19:00:00,2013-01-01T19:00:00,37.06,24.676,75.324
2013-01-01T20:00:00,2013-01-01T20:00:00,36.3,25.645,74.355
2013-01-01T21:00:00,2013-01-01T21:00:00,33.59,25.981,74.019
2013-01-01T22:00:00,2013-01-01T22:00:00,34.65,25.808,74.192
2013-01-01T23:00:00,2013-01-01T23:00:00,25.04,25.924,74.076
2013-01-02T00:00:00,2013-01-02T00:00:00,23.61,26.515,73.485
2013-01-02T01:00:00,2013-01-02T01:00:00,14.92,26.916,73.084
2013-01-02T02:00:00,2013-01-02T02:00:00,16.45,27.325,72.675
2013-01-02T03:00:00,2013-01-02T03:00:00,11.81,28.064,71.936
2013-01-02T04:00:00,2013-01-02T04:00:00,11.99,27.362,72.638
2013-01-02T05:00:00,2013-01-02T05:00:00,20.48,27.144,72.856
2013-01-02T06:00:00,2013-01-02T06:00:00,31.03,27.25,72.75
2013-01-02T07:00:00,2013-01-02T07:00:00,44.38,25.443,74.557
2013-01-02T08:00:00,2013-01-02T08:00:00,50.72,24.529,75.471
2013-01-02T09:00:00,2013-01-02T09:00:00,51.98,24.562,75.438
2013-01-02T10:00:00,2013-01-02T10:00:00,47.11,26.733,73.267
2013-01-02T11:00:00,2013-01-02T11:00:00,44.93,28.289,71.711
2013-01-02T12:00:00,2013-01-02T12:00:00,40.91,28.617,71.383
2013-01-02T13:00:00,2013-01-02T13:00:00,41.71,27.634,72.366
2013-01-02T14:00:00,2013-01-02T14:00:00,38.85,25.494,74.506
2013-01-02T15:00:00,2013-01-02T15:00:00,42.5,22.816,77.184
2013-01-02T16:00:00,2013-01-02T16:00:00,49.56,20.867,79.133
2013-01-02T17:00:00,2013-01-02T17:00:00,56.83,20.54,79.46
2013-01-02T18:00:00,2013-01-02T18:00:00,59.89,21.233,78.767
2013-01-02T19:00:00,2013-01-02T19:00:00,57.1,22.058,77.942
2013-01-02T20:00:00,2013-01-02T20:00:00,48.84,21.909,78.091
2013-01-02T21:00:00,2013-01-02T21:00:00,37.85,22.501,77.499
2013-01-02T22:00:00,2013-01-02T22:00:00,39.99,23.623,76.377
2013-01-02T23:00:00,2013-01-02T23:00:00,34.21,26.028,73.972
2013-01-03T00:00:00,2013-01-03T00:00:00,25.07,28.728,71.272
2013-01-03T01:00:00,2013-01-03T01:00:00,20.07,30.713,69.287
2013-01-03T02:00:00,2013-01-03T02:00:00,14.54,32.581,67.419
2013-01-03T03:00:00,2013-01-03T03:00:00,13.99,34.6,65.4
2013-01-03T04:00:00,2013-01-03T04:00:00,13.92,36.352,63.648
2013-01-03T05:00:00,2013-01-03T05:00:00,17.99,36.875,63.125
2013-01-03T06:00:00,2013-01-03T06:00:00,28.12,35.941,64.059
2013-01-03T07:00:00,2013-01-03T07:00:00,35.83,34.925,65.075
2013-01-03T08:00:00,2013-01-03T08:00:00,36.38,32.924,67.076
2013-01-03T09:00:00,2013-01-03T09:00:00,36.52,33.126,66.874
2013-01-03T10:00:00,2013-01-03T10:00:00,39.08,33.909,66.091
2013-01-03T11:00:00,2013-01-03T11:00:00,39.09,34.127,65.873
2013-01-03T12:00:00,2013-01-03T12:00:00,41.87,33.84,66.16
2013-01-03T13:00:00,2013-01-03T13:00:00,39.97,33.476,66.524
2013-01-03T14:00:00,2013-01-03T14:00:00,38.1,32.712,67.288
2013-01-03T15:00:00,2013-01-03T15:00:00,37.9,31.761,68.239
2013-01-03T16:00:00,2013-01-03T16:00:00,48.09,30.939,69.061
2013-01-03T17:00:00,2013-01-03T17:00:00,53.94,29.648,70.352
2013-01-03T18:00:00,2013-01-03T18:00:00,48.84,29.255,70.745
2013-01-03T19:00:00,2013-01-03T19:00:00,42.48,29.717,70.283
2013-01-03T20:00:00,2013-01-03T20:00:00,39.91,29.698,70.302
2013-01-03T21:00:00,2013-01-03T21:00:00,35.98,30.114,69.886
2013-01-03T22:00:00,2013-01-03T22:00:00,34.75,29.822,70.178
2013-01-03T23:00:00,2013-01-03T23:00:00,28.11,31.314,68.686
2013-01-04T00:00:00,2013-01-04T00:00:00,13.54,31.799,68.201
2013-01-04T01:00:00,2013-01-04T01:00:00,11.91,31.532,68.468
2013-01-04T02:00:00,2013-01-04T02:00:00,9.5,31.297,68.703
2013-01-04T03:00:00,2013-01-04T03:00:00,11.04,30.563,69.437
2013-01-04T04:00:00,2013-01-04T04:00:00,10.75,29.866,70.134
2013-01-04T05:00:00,2013-01-04T05:00:00,17.94,29.055,70.945
2013-01-04T06:00:00,2013-01-04T06:00:00,34.07,28.763,71.237
2013-01-04T07:00:00,2013-01-04T07:00:00,36.93,27.321,72.679
2013-01-04T08:00:00,2013-01-04T08:00:00,40.05,25.948,74.052
2013-01-04T09:00:00,2013-01-04T09:00:00,40.09,25.687,74.313
2013-01-04T10:00:00,2013-01-04T10:00:00,40.34,26.332,73.668
2013-01-04T11:00:00,2013-01-04T11:00:00,42.55,27.534,72.466
2013-01-04T12:00:00,2013-01-04T12:00:00,41.92,29.003,70.997
2013-01-04T13:00:00,2013-01-04T13:00:00,37.22,31.142,68.858
2013-01-04T14:00:00,2013-01-04T14:00:00,35.84,33.328,66.672
2013-01-04T15:00:00,2013-01-04T15:00:00,36.09,34.767,65.233
2013-01-04T16:00:00,2013-01-04T16:00:00,36.79,35.11,64.89
2013-01-04T17:00:00,2013-01-04T17:00:00,41.93,34.522,65.478
2013-01-04T18:00:00,2013-01-04T18:00:00,41.98,34.301,65.699
2013-01-04T19:00:00,2013-01-04T19:00:00,45.09,34.713,65.287
2013-01-04T20:00:00,2013-01-04T20:00:00,41.92,34.959,65.041
2013-01-04T21:00:00,2013-01-04T21:00:00,35.43,35.109,64.891
2013-01-04T22:00:00,2013-01-04T22:00:00,36.03,35.021,64.979
2013-01-04T23:00:00,2013-01-04T23:00:00,32.01,35.258,64.742
2013-01-05T00:00:00,2013-01-05T00:00:00,22.97,35.383,64.617
2013-01-05T01:00:00,2013-01-05T01:00:00,17.9,34.862,65.138
2013-01-05T02:00:00,2013-01-05T02:00:00,17.84,33.603,66.397
2013-01-05T03:00:00,2013-01-05T03:00:00,12.99,32.17,67.83
2013-01-05T04:00:00,2013-01-05T04:00:00,14.37,30.456,69.544
2013-01-05T05:00:00,2013-01-05T05:00:00,17.74,29.097,70.903
2013-01-05T06:00:00,2013-01-05T06:00:00,17.34,28.443,71.557
2013-01-05T07:00:00,2013-01-05T07:00:00,22.76,26.18,73.82
2013-01-05T08:00:00,2013-01-05T08:00:00,32.59,24.199,75.801
2013-01-05T09:00:00,2013-01-05T09:00:00,38,22.831,77.169
2013-01-05T10:00:00,2013-01-05T10:00:00,41.03,22.512,77.488
2013-01-05T11:00:00,2013-01-05T11:00:00,41.52,22.024,77.976
2013-01-05T12:00:00,2013-01-05T12:00:00,38.42,21.163,78.837
2013-01-05T13:00:00,2013-01-05T13:00:00,36.14,20.504,79.496
2013-01-05T14:00:00,2013-01-05T14:00:00,36.15,19.528,80.472
2013-01-05T15:00:00,2013-01-05T15:00:00,37.27,18.29,81.71
2013-01-05T16:00:00,2013-01-05T16:00:00,39.06,16.867,83.133
2013-01-05T17:00:00,2013-01-05T17:00:00,47.74,15.867,84.133
2013-01-05T18:00:00,2013-01-05T18:00:00,54.99,15.681,84.319
2013-01-05T19:00:00,2013-01-05T19:00:00,51.92,15.693,84.307
2013-01-05T20:00:00,2013-01-05T20:00:00,40.77,15.548,84.452
2013-01-05T21:00:00,2013-01-05T21:00:00,36.77,16.103,83.897
2013-01-05T22:00:00,2013-01-05T22:00:00,40.07,16.662,83.338
2013-01-05T23:00:00,2013-01-05T23:00:00,36.31,17.461,82.539
2013-01-06T00:00:00,2013-01-06T00:00:00,32.78,18.894,81.106
2013-01-06T01:00:00,2013-01-06T01:00:00,32.02,19.718,80.282
2013-01-06T02:00:00,2013-01-06T02:00:00,23.04,20.69,79.31
2013-01-06T03:00:00,2013-01-06T03:00:00,14.56,21.031,78.969
2013-01-06T04:00:00,2013-01-06T04:00:00,16.43,22.866,77.134
2013-01-06T05:00:00,2013-01-06T05:00:00,15.33,24.08,75.92
2013-01-06T06:00:00,2013-01-06T06:00:00,12.37,24.827,75.173
2013-01-06T07:00:00,2013-01-06T07:00:00,16.14,24.527,75.473
2013-01-06T08:00:00,2013-01-06T08:00:00,19.98,24.537,75.463
2013-01-06T09:00:00,2013-01-06T09:00:00,29.87,24.966,75.034
2013-01-06T10:00:00,2013-01-06T10:00:00,34.97,26.261,73.739
2013-01-06T11:00:00,2013-01-06T11:00:00,35.98,28.157,71.843
2013-01-06T12:00:00,2013-01-06T12:00:00,35.95,29.43,70.57
2013-01-06T13:00:00,2013-01-06T13:00:00,34.87,29.578,70.422
2013-01-06T14:00:00,2013-01-06T14:00:00,29.88,28.373,71.627
2013-01-06T15:00:00,2013-01-06T15:00:00,24.19,27.077,72.923
2013-01-06T16:00:00,2013-01-06T16:00:00,26.76,25.393,74.607
2013-01-06T17:00:00,2013-01-06T17:00:00,37.36,23.582,76.418
2013-01-06T18:00:00,2013-01-06T18:00:00,40.05,22.395,77.605
2013-01-06T19:00:00,2013-01-06T19:00:00,38.33,21.404,78.596
2013-01-06T20:00:00,2013-01-06T20:00:00,37.92,21.045,78.955
2013-01-06T21:00:00,2013-01-06T21:00:00,36.06,20.213,79.787
2013-01-06T22:00:00,2013-01-06T22:00:00,36.86,19.957,80.043
2013-01-06T23:00:00,2013-01-06T23:00:00,34.56,19.191,80.809
2013-01-07T00:00:00,2013-01-07T00:00:00,34.96,19.046,80.954
2013-01-07T01:00:00,2013-01-07T01:00:00,33.59,18.459,81.541
2013-01-07T02:00:00,2013-01-07T02:00:00,33.12,17.582,82.418
2013-01-07T03:00:00,2013-01-07T03:00:00,25.76,17.21,82.79
2013-01-07T04:00:00,2013-01-07T04:00:00,17.48,16.365,83.635
2013-01-07T05:00:00,2013-01-07T05:00:00,29.9,15.115,84.885
2013-01-07T06:00:00,2013-01-07T06:00:00,46.55,13.449,86.551
2013-01-07T07:00:00,2013-01-07T07:00:00,61.99,12.173,87.827
2013-01-07T08:00:00,2013-01-07T08:00:00,63.74,11.569,88.431
2013-01-07T09:00:00,2013-01-07T09:00:00,64.94,11.905,88.095
2013-01-07T10:00:00,2013-01-07T10:00:00,64.19,12.891,87.109
2013-01-07T11:00:00,2013-01-07T11:00:00,64,13.95,86.05
2013-01-07T12:00:00,2013-01-07T12:00:00,63.52,14.915,85.085
2013-01-07T13:00:00,2013-01-07T13:00:00,62.65,15.032,84.968
2013-01-07T14:00:00,2013-01-07T14:00:00,62.63,14.329,85.671
2013-01-07T15:00:00,2013-01-07T15:00:00,60.96,13.163,86.837
2013-01-07T16:00:00,2013-01-07T16:00:00,60.84,12.198,87.802
2013-01-07T17:00:00,2013-01-07T17:00:00,71.47,11.897,88.103
2013-01-07T18:00:00,2013-01-07T18:00:00,71.51,12.088,87.912
2013-01-07T19:00:00,2013-01-07T19:00:00,64.97,12.256,87.744
2013-01-07T20:00:00,2013-01-07T20:00:00,59.94,12.81,87.19
2013-01-07T21:00:00,2013-01-07T21:00:00,53.07,13.424,86.576
2013-01-07T22:00:00,2013-01-07T22:00:00,49.3,13.985,86.015
2013-01-07T23:00:00,2013-01-07T23:00:00,36.43,14.903,85.097
2013-01-08T00:00:00,2013-01-08T00:00:00,35.44,15.729,84.271
2013-01-08T01:00:00,2013-01-08T01:00:00,35.01,16.163,83.837
2013-01-08T02:00:00,2013-01-08T02:00:00,34.83,16.318,83.682
2013-01-08T03:00:00,2013-01-08T03:00:00,34.84,16.43,83.57
2013-01-08T04:00:00,2013-01-08T04:00:00,35.21,16.726,83.274
2013-01-08T05:00:00,2013-01-08T05:00:00,36.26,16.566,83.434
2013-01-08T06:00:00,2013-01-08T06:00:00,44.08,16.151,83.849
2013-01-08T07:00:00,2013-01-08T07:00:00,62.8,15.6,84.4
2013-01-08T08:00:00,2013-01-08T08:00:00,61.26,15.693,84.307
2013-01-08T09:00:00,2013-01-08T09:00:00,60.4,16.357,83.643
2013-01-08T10:00:00,2013-01-08T10:00:00,59.67,17.153,82.847
2013-01-08T11:00:00,2013-01-08T11:00:00,63.57,17.737,82.263
2013-01-08T12:00:00,2013-01-08T12:00:00,60.8,18.491,81.509
2013-01-08T13:00:00,2013-01-08T13:00:00,59.9,17.797,82.203
2013-01-08T14:00:00,2013-01-08T14:00:00,59.86,16.889,83.111
2013-01-08T15:00:00,2013-01-08T15:00:00,59.35,16.085,83.915
2013-01-08T16:00:00,2013-01-08T16:00:00,59.72,15.3,84.7
2013-01-08T17:00:00,2013-01-08T17:00:00,68.92,14.372,85.628
2013-01-08T18:00:00,2013-01-08T18:00:00,79.75,14.052,85.948
2013-01-08T19:00:00,2013-01-08T19:00:00,66.14,13.988,86.012
2013-01-08T20:00:00,2013-01-08T20:00:00,60.57,13.896,86.104
2013-01-08T21:00:00,2013-01-08T21:00:00,55.98,13.966,86.034
2013-01-08T22:00:00,2013-01-08T22:00:00,45.02,13.849,86.151
2013-01-08T23:00:00,2013-01-08T23:00:00,36.12,13.918,86.082
2013-01-09T00:00:00,2013-01-09T00:00:00,36.87,14.163,85.837
2013-01-09T01:00:00,2013-01-09T01:00:00,35.9,14.338,85.662
2013-01-09T02:00:00,2013-01-09T02:00:00,35.4,14.463,85.537
2013-01-09T03:00:00,2013-01-09T03:00:00,35.73,14.7,85.3
2013-01-09T04:00:00,2013-01-09T04:00:00,35.91,14.883,85.117
2013-01-09T05:00:00,2013-01-09T05:00:00,37.34,14.846,85.154
2013-01-09T06:00:00,2013-01-09T06:00:00,41.96,14.502,85.498
2013-01-09T07:00:00,2013-01-09T07:00:00,62.29,14.376,85.624
2013-01-09T08:00:00,2013-01-09T08:00:00,65.09,14.657,85.343
2013-01-09T09:00:00,2013-01-09T09:00:00,64.9,15.743,84.257
2013-01-09T10:00:00,2013-01-09T10:00:00,64.09,17.146,82.854
2013-01-09T11:00:00,2013-01-09T11:00:00,64.26,18.402,81.598
2013-01-09T12:00:00,2013-01-09T12:00:00,62.58,19.187,80.813
2013-01-09T13:00:00,2013-01-09T13:00:00,62.03,19.345,80.655
2013-01-09T14:00:00,2013-01-09T14:00:00,61.94,19.032,80.968
2013-01-09T15:00:00,2013-01-09T15:00:00,61.35,18.057,81.943
2013-01-09T16:00:00,2013-01-09T16:00:00,61.88,18.253,81.747
2013-01-09T17:00:00,2013-01-09T17:00:00,66.11,18.066,81.934
2013-01-09T18:00:00,2013-01-09T18:00:00,65.06,18.612,81.388
2013-01-09T19:00:00,2013-01-09T19:00:00,60.1,19.31,80.69
2013-01-09T20:00:00,2013-01-09T20:00:00,55.98,20.245,79.755
2013-01-09T21:00:00,2013-01-09T21:00:00,38.67,20.716,79.284
2013-01-09T22:00:00,2013-01-09T22:00:00,36.76,20.925,79.075
2013-01-09T23:00:00,2013-01-09T23:00:00,35.17,21.904,78.096
2013-01-10T00:00:00,2013-01-10T00:00:00,34.89,22.439,77.561
2013-01-10T01:00:00,2013-01-10T01:00:00,34.38,22.229,77.771
2013-01-10T02:00:00,2013-01-10T02:00:00,32.97,22.687,77.313
2013-01-10T03:00:00,2013-01-10T03:00:00,33.26,23.693,76.307
2013-01-10T04:00:00,2013-01-10T04:00:00,34.06,24.095,75.905
2013-01-10T05:00:00,2013-01-10T05:00:00,33.91,23.348,76.652
2013-01-10T06:00:00,2013-01-10T06:00:00,38.15,22.247,77.753
2013-01-10T07:00:00,2013-01-10T07:00:00,51.44,21.181,78.819
2013-01-10T08:00:00,2013-01-10T08:00:00,53.96,21.404,78.596
2013-01-10T09:00:00,2013-01-10T09:00:00,54.96,21.977,78.023
2013-01-10T10:00:00,2013-01-10T10:00:00,55.93,22.949,77.051
2013-01-10T11:00:00,2013-01-10T11:00:00,58.31,23.372,76.628
2013-01-10T12:00:00,2013-01-10T12:00:00,55.98,23.217,76.783
2013-01-10T13:00:00,2013-01-10T13:00:00,58.05,22.872,77.128
2013-01-10T14:00:00,2013-01-10T14:00:00,55.97,21.734,78.266
2013-01-10T15:00:00,2013-01-10T15:00:00,59.06,19.066,80.934
2013-01-10T16:00:00,2013-01-10T16:00:00,57.95,17.678,82.322
2013-01-10T17:00:00,2013-01-10T17:00:00,66.42,16.511,83.489
2013-01-10T18:00:00,2013-01-10T18:00:00,69.39,15.859,84.141
2013-01-10T19:00:00,2013-01-10T19:00:00,65.37,15.316,84.684
2013-01-10T20:00:00,2013-01-10T20:00:00,61.36,15.424,84.576
2013-01-10T21:00:00,2013-01-10T21:00:00,54.25,15.32,84.68
2013-01-10T22:00:00,2013-01-10T22:00:00,43.4,15.405,84.595
2013-01-10T23:00:00,2013-01-10T23:00:00,37.34,15.407,84.593
2013-01-11T00:00:00,2013-01-11T00:00:00,37,15.678,84.322
2013-01-11T01:00:00,2013-01-11T01:00:00,36.14,15.992,84.008
2013-01-11T02:00:00,2013-01-11T02:00:00,35.78,16.219,83.781
2013-01-11T03:00:00,2013-01-11T03:00:00,35.31,16.561,83.439
2013-01-11T04:00:00,2013-01-11T04:00:00,35.4,16.397,83.603
2013-01-11T05:00:00,2013-01-11T05:00:00,38.1,15.876,84.124
2013-01-11T06:00:00,2013-01-11T06:00:00,44.99,15.223,84.777
2013-01-11T07:00:00,2013-01-11T07:00:00,63.42,14.459,85.541
2013-01-11T08:00:00,2013-01-11T08:00:00,66.58,13.626,86.374
2013-01-11T09:00:00,2013-01-11T09:00:00,66.51,14.096,85.904
2013-01-11T10:00:00,2013-01-11T10:00:00,64.21,15.649,84.351
2013-01-11T11:00:00,2013-01-11T11:00:00,62.26,17.168,82.832
2013-01-11T12:00:00,2013-01-11T12:00:00,60.7,18.156,81.844
2013-01-11T13:00:00,2013-01-11T13:00:00,57.08,17.933,82.067
2013-01-11T14:00:00,2013-01-11T14:00:00,54.94,16.893,83.107
2013-01-11T15:00:00,2013-01-11T15:00:00,54.57,14.969,85.031
2013-01-11T16:00:00,2013-01-11T16:00:00,56.29,13.506,86.494
2013-01-11T17:00:00,2013-01-11T17:00:00,64.97,12.663,87.337
2013-01-11T18:00:00,2013-01-11T18:00:00,69.07,12.452,87.548
2013-01-11T19:00:00,2013-01-11T19:00:00,63.2,12.619,87.381
2013-01-11T20:00:00,2013-01-11T20:00:00,59.46,12.669,87.331
2013-01-11T21:00:00,2013-01-11T21:00:00,54.94,12.926,87.074
2013-01-11T22:00:00,2013-01-11T22:00:00,48.7,13.082,86.918
2013-01-11T23:00:00,2013-01-11T23:00:00,37.64,13.285,86.715
2013-01-12T00:00:00,2013-01-12T00:00:00,37.94,13.403,86.597
2013-01-12T01:00:00,2013-01-12T01:00:00,37.52,13.265,86.735
2013-01-12T02:00:00,2013-01-12T02:00:00,36.89,13.34,86.66
2013-01-12T03:00:00,2013-01-12T03:00:00,36.98,13.496,86.504
2013-01-12T04:00:00,2013-01-12T04:00:00,36.86,13.853,86.147
2013-01-12T05:00:00,2013-01-12T05:00:00,37.24,13.827,86.173
2013-01-12T06:00:00,2013-01-12T06:00:00,37.9,13.705,86.295
2013-01-12T07:00:00,2013-01-12T07:00:00,38.63,13.295,86.705
2013-01-12T08:00:00,2013-01-12T08:00:00,39.27,12.946,87.054
2013-01-12T09:00:00,2013-01-12T09:00:00,51.62,13.412,86.588
2013-01-12T10:00:00,2013-01-12T10:00:00,51.99,15.262,84.738
2013-01-12T11:00:00,2013-01-12T11:00:00,46.67,16.911,83.089
2013-01-12T12:00:00,2013-01-12T12:00:00,46.55,17.636,82.364
2013-01-12T13:00:00,2013-01-12T13:00:00,43.92,17.508,82.492
2013-01-12T14:00:00,2013-01-12T14:00:00,41.96,16.145,83.855
2013-01-12T15:00:00,2013-01-12T15:00:00,45.96,14.325,85.675
2013-01-12T16:00:00,2013-01-12T16:00:00,46.98,12.593,87.407
2013-01-12T17:00:00,2013-01-12T17:00:00,57.02,12.241,87.759
2013-01-12T18:00:00,2013-01-12T18:00:00,64.93,12.147,87.853
2013-01-12T19:00:00,2013-01-12T19:00:00,60.32,12.342,87.658
2013-01-12T20:00:00,2013-01-12T20:00:00,53.88,12.404,87.596
2013-01-12T21:00:00,2013-01-12T21:00:00,39.81,12.614,87.386
2013-01-12T22:00:00,2013-01-12T22:00:00,39.54,12.583,87.417
2013-01-12T23:00:00,2013-01-12T23:00:00,38.03,12.613,87.387
2013-01-13T00:00:00,2013-01-13T00:00:00,38.69,12.853,87.147
2013-01-13T01:00:00,2013-01-13T01:00:00,38.36,12.926,87.074
2013-01-13T02:00:00,2013-01-13T02:00:00,37.9,13.149,86.851
2013-01-13T03:00:00,2013-01-13T03:00:00,35.6,13.24,86.76
2013-01-13T04:00:00,2013-01-13T04:00:00,34.44,13.414,86.586
2013-01-13T05:00:00,2013-01-13T05:00:00,33.73,13.428,86.572
2013-01-13T06:00:00,2013-01-13T06:00:00,32.02,13.583,86.417
2013-01-13T07:00:00,2013-01-13T07:00:00,33.24,13.115,86.885
2013-01-13T08:00:00,2013-01-13T08:00:00,36.77,12.814,87.186
2013-01-13T09:00:00,2013-01-13T09:00:00,38.04,13.358,86.642
2013-01-13T10:00:00,2013-01-13T10:00:00,39.12,14.248,85.752
2013-01-13T11:00:00,2013-01-13T11:00:00,39.75,15.197,84.803
2013-01-13T12:00:00,2013-01-13T12:00:00,39.55,15.817,84.183
2013-01-13T13:00:00,2013-01-13T13:00:00,39.05,15.912,84.088
2013-01-13T14:00:00,2013-01-13T14:00:00,38.04,14.938,85.062
2013-01-13T15:00:00,2013-01-13T15:00:00,39.5,13.704,86.296
2013-01-13T16:00:00,2013-01-13T16:00:00,40.39,12.898,87.102
2013-01-13T17:00:00,2013-01-13T17:00:00,44.38,12.442,87.558
2013-01-13T18:00:00,2013-01-13T18:00:00,48.9,12.425,87.575
2013-01-13T19:00:00,2013-01-13T19:00:00,45.98,12.658,87.342
2013-01-13T20:00:00,2013-01-13T20:00:00,40.63,12.95,87.05
2013-01-13T21:00:00,2013-01-13T21:00:00,39.64,12.939,87.061
2013-01-13T22:00:00,2013-01-13T22:00:00,39.66,12.804,87.196
2013-01-13T23:00:00,2013-01-13T23:00:00,38.03,12.812,87.188
2013-01-14T00:00:00,2013-01-14T00:00:00,36,12.973,87.027
2013-01-14T01:00:00,2013-01-14T01:00:00,35.76,13.164,86.836
2013-01-14T02:00:00,2013-01-14T02:00:00,33.27,13.758,86.242
2013-01-14T03:00:00,2013-01-14T03:00:00,33.21,14.009,85.991
2013-01-14T04:00:00,2013-01-14T04:00:00,31.06,13.709,86.291
2013-01-14T05:00:00,2013-01-14T05:00:00,34.6,12.868,87.132
2013-01-14T06:00:00,2013-01-14T06:00:00,44.21,12.105,87.895
2013-01-14T07:00:00,2013-01-14T07:00:00,60.61,11.85,88.15
2013-01-14T08:00:00,2013-01-14T08:00:00,62.08,11.695,88.305
2013-01-14T09:00:00,2013-01-14T09:00:00,62.6,11.817,88.183
2013-01-14T10:00:00,2013-01-14T10:00:00,63.39,12.061,87.939
2013-01-14T11:00:00,2013-01-14T11:00:00,63.48,12.192,87.808
2013-01-14T12:00:00,2013-01-14T12:00:00,61.71,12.279,87.721
2013-01-14T13:00:00,2013-01-14T13:00:00,60.06,12,88
2013-01-14T14:00:00,2013-01-14T14:00:00,57.61,11.489,88.511
2013-01-14T15:00:00,2013-01-14T15:00:00,56.72,10.734,89.266
2013-01-14T16:00:00,2013-01-14T16:00:00,57.89,10.221,89.779
2013-01-14T17:00:00,2013-01-14T17:00:00,71.92,9.785,90.215
2013-01-14T18:00:00,2013-01-14T18:00:00,73.25,9.812,90.188
2013-01-14T19:00:00,2013-01-14T19:00:00,64.69,10.106,89.894
2013-01-14T20:00:00,2013-01-14T20:00:00,57.07,10.543,89.457
2013-01-14T21:00:00,2013-01-14T21:00:00,48.45,10.761,89.239
2013-01-14T22:00:00,2013-01-14T22:00:00,41.47,10.915,89.085
2013-01-14T23:00:00,2013-01-14T23:00:00,38.02,11.276,88.724
2013-01-15T00:00:00,2013-01-15T00:00:00,38.74,11.714,88.286
2013-01-15T01:00:00,2013-01-15T01:00:00,37.8,11.947,88.053
2013-01-15T02:00:00,2013-01-15T02:00:00,36.92,12.205,87.795
2013-01-15T03:00:00,2013-01-15T03:00:00,37.91,12.569,87.431
2013-01-15T04:00:00,2013-01-15T04:00:00,38.32,12.478,87.522
2013-01-15T05:00:00,2013-01-15T05:00:00,38,12.455,87.545
2013-01-15T06:00:00,2013-01-15T06:00:00,49.06,12.117,87.883
2013-01-15T07:00:00,2013-01-15T07:00:00,63.73,11.835,88.165
2013-01-15T08:00:00,2013-01-15T08:00:00,64.4,11.633,88.367
2013-01-15T09:00:00,2013-01-15T09:00:00,64.66,12.069,87.931
2013-01-15T10:00:00,2013-01-15T10:00:00,64.05,12.928,87.072
2013-01-15T11:00:00,2013-01-15T11:00:00,65.53,13.845,86.155
2013-01-15T12:00:00,2013-01-15T12:00:00,65.07,14.401,85.599
2013-01-15T13:00:00,2013-01-15T13:00:00,64.94,14.1,85.9
2013-01-15T14:00:00,2013-01-15T14:00:00,65.13,13.146,86.854
2013-01-15T15:00:00,2013-01-15T15:00:00,63.12,11.839,88.161
2013-01-15T16:00:00,2013-01-15T16:00:00,64.49,11.148,88.852
2013-01-15T17:00:00,2013-01-15T17:00:00,70.92,11.065,88.935
2013-01-15T18:00:00,2013-01-15T18:00:00,72.1,11.155,88.845
2013-01-15T19:00:00,2013-01-15T19:00:00,69.03,11.619,88.381
2013-01-15T20:00:00,2013-01-15T20:00:00,64.19,11.565,88.435
2013-01-15T21:00:00,2013-01-15T21:00:00,57.94,11.425,88.575
2013-01-15T22:00:00,2013-01-15T22:00:00,45.59,11.294,88.706
2013-01-15T23:00:00,2013-01-15T23:00:00,38.82,11.314,88.686
2013-01-16T00:00:00,2013-01-16T00:00:00,39,11.266,88.734
2013-01-16T01:00:00,2013-01-16T01:00:00,37.99,11.153,88.847
2013-01-16T02:00:00,2013-01-16T02:00:00,37.03,11.223,88.777
2013-01-16T03:00:00,2013-01-16T03:00:00,37.7,11.031,88.969
2013-01-16T04:00:00,2013-01-16T04:00:00,38.01,10.882,89.118
2013-01-16T05:00:00,2013-01-16T05:00:00,38.82,10.73,89.27
2013-01-16T06:00:00,2013-01-16T06:00:00,51.9,10.389,89.611
